lemma_id,arabic,gloss,state,source,lexical_source,active,core_rank,stored_camel_rank,repaired_camel_rank,effective_rank,article_surface_rank,hindawi_rank,news_rank,quran_rank,corpus_tokens,momo_excerpt_tokens,momo_frozen_map_tokens,leech_count,lifetime_seen,judgments,failures,primary,collateral,target_cards
1114,كُحْلٌ,antimony,,,wiktionary,False,,29012,29012,29012,55845,,,,0,0,0,,,0,0,0,0,0
1115,كُحُولٌ,"alcohol, spirits",,,wiktionary,False,4513,74053,74053,4513,15129,,10911,,0,0,0,,,0,0,0,0,0
1116,رُطُوبَةٌ,"humidity, moisture",,,wiktionary,False,4066,41048,41048,4066,13677,,8298,,0,0,0,,,0,0,0,0,0
1117,كَلَامٌ,"talking, speaking",known,book,book,True,268,1466,1466,268,1268,284,204,834,33,4,28,0,30,0,0,0,0,0
1118,زُرُودٌ,chain mail,,,wiktionary,False,,296395,296395,296395,,,,,0,0,0,,,0,0,0,0,0
1119,غَائِمٌ,"cloudy, overcast",known,textbook_scan,wiktionary,True,4978,15749,15749,4978,,,14679,,0,0,0,0,17,1,0,1,0,0
1121,لَهِمٌ,"greedy, gluttonous",known,story_import,wiktionary,True,,271,271,271,1096,,,,22,1,0,1,14,0,0,0,0,0
1122,عَجَمِيٌّ,"non-Arab, foreigner",known,study,wiktionary,True,854,58573,58573,854,13118,1588,8858,820,1,0,0,0,7,0,0,0,0,0
1123,قِبْطِيٌّ,Coptic,,,wiktionary,False,,70623,70623,70623,41926,,,,0,0,0,,,0,0,0,0,0
1124,قِبْطٌ,Copts,known,study,wiktionary,True,2131,241099,241099,2131,,262,13109,,31,0,13,0,7,0,0,0,0,0
1125,مَاطِرٌ,rainy,,,wiktionary,False,1660,37390,37390,1660,,,12189,661,0,0,0,,,0,0,0,0,0
1126,مُمْطِرٌ,rainy,known,textbook_scan,wiktionary,True,1734,87098,87098,1734,,1673,14900,1320,1,0,0,0,15,0,0,0,0,0
1127,مِمْطَرَة,raincoat,,,wiktionary,False,,29174,29174,29174,71886,,,,0,0,0,,,0,0,0,0,0
1128,نَبِيذٌ,wine,known,textbook_scan,wiktionary,True,2013,50762,50762,2013,19874,1681,4389,,1,0,3,0,8,0,0,0,0,0
1130,إِرْهَاصَاتٌ,"indications, signs",,,wiktionary,False,,60599,60599,60599,,,,,0,0,0,,,0,0,0,0,0
1131,عَدَسٌ,lentils,,,wiktionary,False,2132,58177,58177,2132,25326,,16903,1268,0,0,1,,,0,0,0,0,0
1132,دُوَارٌ,"dizziness, vertigo",known,textbook_scan,wiktionary,True,1951,7303,7303,1951,12619,1163,6450,,3,0,6,0,18,0,0,0,0,0
1133,غَيُورٌ,jealous,suspended,study,wiktionary,False,2074,51539,51539,2074,86412,1597,7107,,1,0,1,1,5,0,0,0,0,0
1134,شُكْرِيَّةٌ,of thanks,known,auto_intro,wiktionary,True,,253725,253725,253725,,,,,0,0,0,0,11,0,0,0,0,0
1135,إِسْبِتَارِيَّةٌ,Hospitallers,,,wiktionary,False,,2914825,2914825,2914825,,,,,0,0,0,,,0,0,0,0,0
1136,لُقَيْمَةٌ,"morsel, snack",,,wiktionary,False,,38572,38572,38572,,,,,0,0,0,,,0,0,0,0,0
1137,تَشْرِيعٌ,"legislation, law",,,wiktionary,False,2942,15782,15782,2942,8221,,3235,,0,0,0,,,0,0,0,0,0
1138,رَحُبَ,to be spacious,known,textbook_scan,wiktionary,True,1351,8455,8455,1351,56618,1173,1649,1005,3,0,1,0,21,0,0,0,0,0
1139,هِنْدَامٌ,"appearance, attire",,,wiktionary,False,,222348,222348,222348,,,,,0,0,0,,,0,0,0,0,0
1140,اشْتِهَارٌ,"fame, notoriety",,,wiktionary,False,,190026,190026,190026,,,,,0,0,0,,,0,0,0,0,0
1141,جَنَّةٌ,garden,known,textbook_scan,wiktionary,True,127,8084,8084,127,2122,582,310,47,12,0,3,0,23,0,0,0,0,0
1142,دَوَاءٌ,"medicine, drug",known,book,book,True,1762,9283,9283,1762,5478,859,1560,,6,0,0,0,71,1,0,0,1,0
1144,كِمْبِيُوتَرٌ,computer,known,textbook_scan,wiktionary,True,2513,2502,2502,2502,269,,3837,,0,0,0,0,8,0,0,0,0,0
1145,כאן,was (Judeo-Arabic),,,wiktionary,False,,,,,,,,,2,0,0,,,0,0,0,0,0
1146,زَمَنٌ,time,known,book,book,True,1029,2134,2134,1029,2197,494,897,,27,12,138,0,17,0,0,0,0,0
1148,سَقْيٌ,"irrigation, watering",known,textbook_scan,wiktionary,True,1004,82196,82196,1004,67287,1548,10749,462,1,0,0,2,14,0,0,0,0,0
1149,حَيَوَانٌ,animal,known,textbook_scan,book,True,1127,13496,13496,1127,4824,396,1677,1176,20,0,6,0,104,0,0,0,0,0
1150,سِيلُوفُونٌ,xylophone,,,wiktionary,False,,6720291,6720291,6720291,,,,,0,0,0,,,0,0,0,0,0
1152,خَشَبٌ,"wood, lumber, timber",known,textbook_scan,wiktionary,True,1307,13396,13396,1307,8802,626,2214,1183,11,0,5,0,29,2,1,1,1,0
1153,قَبِيلَةٌ,tribe,known,textbook_scan,wiktionary,True,1331,2120,2120,1331,7913,1370,1705,1286,2,0,0,0,24,0,0,0,0,0
1154,لِسَانِيَّاتٌ,linguistics,,,wiktionary,False,,71773,71773,71773,54611,,,,0,0,0,,,0,0,0,0,0
1155,صَوْتِيَّاتٌ,phonetics,known,frequency_core,wiktionary,True,,2850,2850,2850,929,,,,0,0,0,0,7,0,0,0,0,0
1156,تَحْلِيلٌ,analysis,,,wiktionary,False,2727,3647,3647,2727,4721,,2354,,0,0,0,,,0,0,0,0,0
1157,أَنْمِي,anime,,,wiktionary,False,,3358,3358,3358,1322,,,,0,0,0,,,0,0,0,0,0
1158,مَجْمُوعَةٌ,"collection, compilation, anthology",known,textbook_scan,wiktionary,True,874,224,224,224,963,822,277,,7,0,3,0,33,3,0,0,3,0
1159,صِيَام,fasting,known,collateral,wiktionary,True,1606,11769,11769,1606,4672,,10746,566,0,0,0,0,18,0,0,0,0,0
1160,بَلَادِيُومٌ,palladium,,,wiktionary,False,,608900,608900,608900,80621,,,,0,0,0,,,0,0,0,0,0
1161,رَاتِب,salary,known,textbook_scan,wiktionary,True,1850,10889,10889,1850,15027,1169,1969,,3,0,0,0,11,0,0,0,0,0
1162,رَايَة,"flag, banner",known,study,wiktionary,True,1731,9821,9821,1731,17328,375,2096,,21,0,0,0,15,2,0,0,2,0
1163,إِدَارَةٌ,"administration, management",known,collateral,wiktionary,True,1676,166,166,166,314,,275,,0,0,3,0,16,0,0,0,0,0
1164,أَنَانَاسٌ,pineapple,known,textbook_scan,wiktionary,True,,131119,131119,131119,53950,,,,0,0,0,0,11,0,0,0,0,0
1165,قَافِلَة,caravan,known,collateral,wiktionary,True,1871,10814,10814,1871,13801,726,4664,,9,0,1,0,17,0,0,0,0,0
1167,جَذَّرَ,root,known,textbook_scan,wiktionary,True,1945,51693,51693,1945,41046,1291,4330,,2,0,0,1,14,0,0,0,0,0
1168,تَقِيَّةٌ,"fear, caution, prudence",,,wiktionary,False,2208,73696,73696,2208,43269,,15680,1146,0,0,0,,,0,0,0,0,0
1169,جُمْهُورٌ,the majority,known,frequency_core,wiktionary,True,1772,6151,6151,1772,2518,1496,966,,1,0,1,0,20,0,0,0,0,0
1170,عَبَّاسٌ,"grim, glowering, frowning, stern, scowling, surly",,,wiktionary,False,3538,1159,1159,1159,8538,,38900,,0,0,0,,,0,0,0,0,0
1171,نَقِيضٌ,"opposite, antithesis",,,wiktionary,False,4371,32133,32133,4371,23451,,7945,,0,0,0,,,0,0,0,0,0
1172,إِعْصَارٌ,"hurricane, cyclone",known,study,wiktionary,True,1584,22183,22183,1584,17210,1450,8736,1106,1,0,4,0,9,0,0,0,0,0
1173,مُتَّحِدٌ,united,known,textbook_scan,wiktionary,True,1499,104653,104653,1499,31513,,121,,0,0,0,0,14,2,1,0,2,0
1174,مَلَلٌ,boredom,learning,textbook_scan,wiktionary,True,501,28974,28974,501,16699,456,3156,334,17,0,10,6,10,0,0,0,0,0
1175,جَسَدٌ,body,known,book,book,True,667,8636,8636,667,5987,708,1797,788,9,0,4,0,28,1,0,0,1,0
1176,عَاشِقٌ,"lover, enamored",known,leech_reintro,wiktionary,True,1852,13027,13027,1852,14982,1587,1951,,1,0,0,1,14,0,0,0,0,0
1177,مُسَلْسَلٌ,"series, serial",known,frequency_core,wiktionary,True,2534,412,412,412,3115,,3346,,0,0,0,0,8,0,0,0,0,0
1178,مُهَاجِرٌ,"migrant, immigrant",,,wiktionary,False,1474,19549,19549,1474,24693,,2422,615,0,0,0,,,0,0,0,0,0
1179,سُوسٌ,licorice,,,wiktionary,False,1653,18010,18010,1653,49886,,9239,806,0,0,0,,,0,0,0,0,0
1180,مُوَفَّقٌ,"successful, lucky",known,leech_reintro,wiktionary,True,2003,21763,21763,2003,23917,1679,3850,,1,0,0,1,15,2,0,0,2,0
1181,وَطَنٌ,nation,known,textbook_scan,wiktionary,True,964,4205,4205,964,458,509,927,,15,0,0,0,21,0,0,0,0,0
1182,حَنَا,"to bend, to curve",known,book,book,True,568,7420,7420,568,,335,1674,878,25,1,20,0,16,0,0,0,0,0
1183,مَجْرُوحٌ,wounded,learning,textbook_scan,wiktionary,True,,80252,80252,80252,95555,,,,0,0,0,4,9,0,0,0,0,0
1184,مَحْصُولٌ,"crop, harvest",suspended,study,wiktionary,False,2039,19737,19737,2039,28450,1644,7004,,1,0,0,1,14,0,0,0,0,0
1185,آمَرَ,"to command, to order",known,textbook_scan,book,True,18,601,601,18,192,14,35,112,175,2,22,1,47,0,0,0,0,0
1186,تَوَلَّدَ,"to be born, to originate",known,study,wiktionary,True,2078,16451,16451,2078,,1487,12060,,1,0,0,0,13,1,0,1,0,1
1187,مُهِمَّاتٌ,"tasks, equipment",,,wiktionary,False,,20661,20661,20661,17205,,,,0,0,0,,,0,0,0,0,0
1188,زُمُرُّدٌ,emerald,,,wiktionary,False,,108425,108425,108425,83321,,,,0,0,0,,,0,0,0,0,0
1189,حِزْبٌ,political party,known,frequency_core,wiktionary,True,894,308,308,308,663,,211,370,0,0,0,0,19,0,0,0,0,0
1190,مُسَلَّحٌ,armed,known,study,wiktionary,True,1727,12731,12731,1727,9682,1402,894,,2,0,0,0,15,0,0,0,0,0
1191,قَانُونٌ,"law, rule",known,textbook_scan,wiktionary,True,1741,360,360,360,369,,298,,0,0,3,0,34,0,0,0,0,0
1192,تَمَلَّقَ,to flatter,,,wiktionary,False,,146003,146003,146003,,,,,0,0,1,,,0,0,0,0,0
1193,سَرَابٌ,mirage,,,wiktionary,False,2157,31121,31121,2157,36539,,10311,1016,0,0,0,,,0,0,0,0,0
1194,سَلَّ,to withdraw,known,book,book,True,697,20976,20976,697,30470,631,4515,804,11,0,2,0,15,0,0,0,0,0
1195,غَمَّ,"to cover, to veil, to shroud",known,study,wiktionary,True,759,45252,45252,759,51856,955,4024,652,5,0,2,0,9,1,1,1,0,1
1196,مُسَافِرٌ,traveller,known,textbook_scan,wiktionary,True,1788,15506,15506,1788,10758,823,2213,,7,0,1,0,45,0,0,0,0,0
1197,قَبَضَ,to seize,known,leech_reintro,wiktionary,True,533,17544,17544,533,2130,639,1185,573,11,0,5,1,19,5,0,4,1,6
1198,تَنْدٌ,awnings,,,wiktionary,False,,249311,249311,249311,,,,,0,0,0,,,0,0,0,0,0
1199,سَالَمَ,to make peace,lapsed,leech_reintro,wiktionary,True,1819,1728,1728,1728,13170,1182,3322,,3,0,0,1,18,3,2,0,3,0
1200,شُرُوعٌ,commencement,,,wiktionary,False,3863,60198,60198,3863,16062,,6431,,0,0,0,,,0,0,0,0,0
1201,دَانَ,to owe (money),known,frequency_core,book,True,332,9535,9535,332,58346,189,1246,446,40,0,8,0,3,0,0,0,0,0
1202,عَاهِرَاتٌ,prostitutes,,,wiktionary,False,,105645,105645,105645,,,,,0,0,0,,,0,0,0,0,0
1203,رَقَصَ,to dance,known,auto_intro,wiktionary,True,1826,13988,13988,1826,11143,759,2544,,8,0,0,0,25,1,0,0,1,0
1204,شَلْغَمٌ,turnip,,,wiktionary,False,,373723,373723,373723,,,,,0,0,0,,,0,0,0,0,0
1205,زُنْبُورٌ,hornet,,,wiktionary,False,,221890,221890,221890,,,,,0,0,0,,,0,0,0,0,0
1206,دَارٌّ,flowing copiously,known,textbook_scan,book,True,145,873,873,145,3136,126,317,164,44,0,12,1,39,0,0,0,0,0
1207,غَذَا,to nourish,,,wiktionary,False,4659,134423,134423,4659,,,20557,,0,0,1,,,0,0,0,0,0
1209,مَمْنُونٌ,grateful,learning,frequency_core,wiktionary,True,1084,105944,105944,1084,,1416,18011,845,2,0,0,1,14,3,2,2,1,0
1210,ابْتَلَعَ,to swallow,known,textbook_scan,wiktionary,True,2273,83271,83271,2273,,985,6395,,4,0,5,0,15,0,0,0,0,0
1211,اسْتَأْذَنَ,to ask permission,known,study,wiktionary,True,1903,56635,56635,1903,,1109,2207,,3,0,0,0,21,2,0,0,2,0
1212,بَاءَ,"to return, to come back",,,wiktionary,False,1636,43714,43714,1636,29299,,6790,678,0,0,0,,,0,0,0,0,0
1213,تَاجِر,"merchant, trader",known,textbook_scan,wiktionary,True,975,11740,11740,975,15589,96,1599,1135,63,0,1,0,71,0,0,0,0,0
1214,تَأْمِينٌ,"insurance, securing",,,wiktionary,False,2598,2989,2989,2598,2880,,1385,,0,0,0,,,0,0,0,0,0
1215,تَابَعَ,"to continue, carry on",known,textbook_scan,wiktionary,True,547,4277,4277,547,3536,910,776,863,5,0,4,7,25,5,3,0,5,0
1216,تَابَ,"to repent, to be penitent",known,book,book,True,430,20744,20744,430,,660,3053,118,10,0,2,6,17,0,0,0,0,0
1217,ثَابَرَ,to persevere,,,wiktionary,False,,145679,145679,145679,,,,,0,0,0,,,0,0,0,0,0
1218,سَمَاءٌ,"sky, heaven",known,textbook_scan,wiktionary,True,84,7951,7951,84,2268,351,706,17,24,1,11,0,109,0,0,0,0,1
1219,آبَادٌ,"eons, ages",known,frequency_core,wiktionary,True,1948,7417,7417,1948,,831,11887,,6,0,1,0,7,0,0,0,0,0
1220,فِلْمٌ,"film, motion picture",known,frequency_core,wiktionary,True,2140,1895,1895,1895,29413,146,,,50,0,17,0,11,0,0,0,0,0
1221,صَخْرَةٌ,"boulder, rock",encountered,collateral,wiktionary,False,1824,20449,20449,1824,17146,941,,1026,5,0,0,0,0,0,0,0,0,0
1222,قُبْلَةٌ,kiss,known,study,wiktionary,True,765,15916,15916,765,15730,1215,2745,655,3,0,1,0,8,2,0,0,2,0
1223,جَدْوَلٌ,"creek, brook, little stream",known,auto_intro,wiktionary,True,1796,2755,2755,1796,9215,1009,2143,,4,0,2,0,26,0,0,0,0,0
1224,دَسَّ,"to hide, insert",acquiring,study,wiktionary,True,842,57482,57482,842,,1518,4293,799,1,0,1,1,12,5,2,3,2,2
1225,سَتَرَ,"to cover, veil",suspended,study,wiktionary,False,1357,23808,23808,1357,39665,590,5151,1014,12,0,16,1,11,1,1,1,0,0
1226,عِجَانٌ,perineum,,,wiktionary,False,,169707,169707,169707,,,,,0,0,0,,,0,0,0,0,0
1227,مَادَّةٌ,"matter, material",known,textbook_scan,wiktionary,True,1060,560,560,560,1029,1383,788,,2,0,3,0,14,3,1,0,3,0
1228,شُرْغُوفٌ,tadpole,,,wiktionary,False,,943807,943807,943807,,,,,0,0,0,,,0,0,0,0,0
1229,عُلْجُومٌ,"toad, male camel",,,wiktionary,False,2363,448724,448724,2363,,818,38370,,7,0,0,,,0,0,0,0,0
1230,خَيْمَةٌ,tent,known,textbook_scan,wiktionary,True,1184,3725,3725,1184,1603,856,1022,1190,6,0,0,0,16,0,0,0,0,0
1231,خِنْزِيرٌ,"pig, swine",known,study,wiktionary,True,797,59744,59744,797,21852,929,7194,740,5,0,0,0,7,0,0,0,0,0
1232,بُحَيْرَةٌ,lake,known,textbook_scan,wiktionary,True,1409,9127,9127,1409,7310,1129,2735,1127,3,0,0,0,14,0,0,0,0,0
1233,فَطَرَ,"to split, cleave",known,textbook_scan,wiktionary,True,754,31158,31158,754,4521,1605,4084,512,1,0,0,0,19,0,0,0,0,0
1234,ذَبِيحَةٌ,slaughtered animal,,,wiktionary,False,2358,51760,51760,2358,55337,1527,8647,,1,0,0,,,0,0,0,0,0
1235,إِكْسِيرٌ,elixir,,,wiktionary,False,,52344,52344,52344,,,,,0,0,0,,,0,0,0,0,0
1236,عِبْرِيَّةٌ,Hebrew,,,wiktionary,False,,47970,47970,47970,6202,,,,0,0,0,,,0,0,0,0,0
1237,شَاحِنَةٌ,"truck, lorry",encountered,collateral,wiktionary,False,2949,8096,8096,2949,20179,,3302,,0,0,3,0,0,0,0,0,0,0
1238,وَرَقَةٌ,"paper, sheet; leaf",known,auto_intro,wiktionary,True,1803,3862,3862,1803,8053,1098,,1348,4,0,8,0,46,0,0,0,0,0
1239,لِحَاءٌ,"bark, rind",,,wiktionary,False,2413,105302,105302,2413,,1380,25594,,2,0,0,,,0,0,0,0,0
1240,رَاعِي,"herd, herder, herdsman",known,collateral,wiktionary,True,1870,28230,28230,1870,4817,1170,3217,,3,0,0,0,29,1,0,1,0,0
1241,أَرْزٌ,cedar,known,textbook_scan,wiktionary,True,3834,13193,13193,3834,6249,,10835,,0,0,0,0,23,1,0,1,0,1
1243,أَلْعَابٌ,"games, toys",known,collateral,wiktionary,True,1794,145,145,145,345,1454,7509,,1,0,4,0,25,1,0,0,1,0
1244,لَعِبَ,to play,known,textbook_scan,wiktionary,True,331,3186,3186,331,3119,385,460,414,23,2,45,0,72,0,0,0,0,0
1245,عَجَلَة,wheel; haste,known,leech_reintro,wiktionary,True,1822,8219,8219,1822,29165,817,2459,,7,0,2,1,13,1,0,1,0,3
1246,صَلَّى,to pray,known,textbook_scan,wiktionary,True,232,207,207,207,,945,1856,72,5,0,7,0,16,0,0,0,0,0
1247,لُعَابٌ,"saliva, spittle",known,textbook_scan,wiktionary,True,1782,58070,58070,1782,33490,1623,1866,,1,0,8,2,14,0,0,0,0,0
1248,رِيقٌ,"saliva, spittle",known,frequency_core,wiktionary,True,262,113644,113644,262,37919,1177,215,264,3,0,6,0,18,1,0,1,0,0
1249,تَعَفَّنَ,"to rot, decay",lapsed,book,book,True,,66714,66714,66714,96976,,,,0,0,0,0,12,0,0,0,0,0
1250,بُومَةٌ,owl,,,wiktionary,False,2523,163017,163017,2523,84605,1272,,,2,0,0,,,0,0,0,0,0
1251,بِيرَةٌ,beer,,,wiktionary,False,,81765,81765,81765,13720,,,,0,0,0,,,0,0,0,0,0
1252,مُرَبَّعٌ,square,known,book,book,True,2807,3318,3318,2807,9931,,3433,,0,0,1,1,19,0,0,0,0,0
1253,قَوْشٌ,crupper,,,wiktionary,False,,70823,70823,70823,21137,,,,0,0,0,,,0,0,0,0,0
1257,مَانَ,to lie,known,textbook_scan,wiktionary,True,472,6155,6155,472,34413,1384,1241,140,2,0,4,2,13,1,1,1,0,1
1258,سِلْسِلَةٌ,"chain, series",known,textbook_scan,wiktionary,True,680,1292,1292,680,6816,1551,1449,897,1,0,0,0,16,0,0,0,0,0
1259,إِسْبَانِيَّةٌ,Spanish,known,textbook_scan,wiktionary,True,,20335,20335,20335,2731,,,,0,0,0,0,8,0,0,0,0,0
1260,رَأْيٌ,"opinion, view",known,textbook_scan,wiktionary,True,138,1192,1192,138,984,60,199,1004,90,1,21,0,70,3,1,1,2,0
1261,حِزَامٌ,"belt, girth, waistband",known,textbook_scan,wiktionary,True,1809,13559,13559,1809,14491,487,5125,,15,0,1,0,26,3,1,0,3,0
1262,سَمَّ,to poison,known,textbook_scan,book,True,485,5978,5978,485,22075,253,2325,640,32,0,4,0,13,1,0,1,0,1
1263,تَقْلِيدٌ,"imitation, tradition",known,textbook_scan,wiktionary,True,1898,16208,16208,1898,15947,1481,2123,,1,0,0,0,25,1,1,1,0,0
1264,مَبْلُولٌ,"moist, damp, wet",known,textbook_scan,wiktionary,True,770,197146,197146,770,,1635,4338,710,1,0,0,0,15,3,0,3,0,2
1265,مُجْفِلٌ,"scary, terrifying",known,study,wiktionary,True,2251,526058,526058,2251,,1641,2295,,1,0,0,0,13,0,0,0,0,0
1266,وُرُود,"arrival, coming",known,study,wiktionary,True,1981,10680,10680,1981,12703,1245,6948,,3,0,0,0,9,0,0,0,0,0
1267,نَحُلَ,to grow thin,acquiring,leech_reintro,wiktionary,True,1375,22308,22308,1375,7677,978,2420,1080,5,0,6,1,12,6,1,4,2,6
1268,حَلَمَ,to dream,known,book,book,True,390,4052,4052,390,5019,227,867,684,34,0,13,0,36,0,0,0,0,0
1269,كَابُوسٌ,nightmare,known,study,wiktionary,True,2076,30919,30919,2076,52483,1619,7500,,1,0,0,0,11,0,0,0,0,0
1270,نِقَاشٌ,"discussion, debate",known,textbook_scan,wiktionary,True,1847,4526,4526,1847,1759,1687,2853,,1,0,0,0,25,0,0,0,0,0
1271,قَاتَلَ,"to combat, to battle, to fight",learning,study,wiktionary,True,395,4707,4707,395,8688,532,1658,142,14,0,4,0,4,0,0,0,0,0
1272,قَرْيَةٌ,village,known,auto_intro,wiktionary,True,284,836,836,284,2752,686,570,148,10,0,0,0,139,0,0,0,0,0
1273,اخْتَارَ,to choose,known,book,book,True,372,5385,5385,372,,432,821,776,18,0,3,0,57,1,0,0,1,0
1274,طَبْلٌ,drum,known,textbook_scan,wiktionary,True,4229,73001,73001,4229,73912,,5595,,0,0,0,0,20,1,1,0,1,0
1275,كَبْسٌ,"pressing, stuffing",,,wiktionary,False,,88511,88511,88511,,,,,0,0,0,,,0,0,0,0,0
1276,شَمْعَة,candle,known,collateral,wiktionary,True,1844,22885,22885,1844,40106,715,2612,,9,0,0,0,18,0,0,0,0,0
1277,سَخَّانٌ,"geyser, water heater",,,wiktionary,False,,30578,30578,30578,98984,,,,0,0,0,,,0,0,0,0,0
1278,حَشَدَ,"to mobilize, mass",suspended,leech_reintro,wiktionary,False,1877,10393,10393,1877,5428,1302,2788,,2,0,4,2,10,0,0,0,0,0
1279,أَصْغَرُ,"smaller, youngest",known,textbook_scan,wiktionary,True,744,7280,7280,744,11981,992,2284,945,4,0,8,0,13,0,0,0,0,0
1280,بَطَّةٌ,duck,known,collateral,wiktionary,True,815,55605,55605,815,81507,703,7295,955,9,0,0,0,23,2,0,2,0,0
1281,تِرٌّ,plumb line,learning,textbook_scan,book,True,1927,23269,23269,1927,63012,705,7644,,9,0,7,0,3,2,1,2,0,2
1282,كَوْكَبٌ,planet,known,textbook_scan,wiktionary,True,780,6210,6210,780,12558,1378,3453,764,2,0,0,0,19,1,0,0,1,0
1283,نِقَابٌ,"niqab, veil covering the face",,,wiktionary,False,1989,113161,113161,1989,10743,,3223,1083,0,0,0,,,0,0,0,0,0
1284,جَزِيرَةٌ,island,known,textbook_scan,wiktionary,True,952,2092,2092,952,1420,321,1042,,25,0,1,0,32,0,0,0,0,0
1285,مِتْرُو,"metro, underground",,,wiktionary,False,3981,12743,12743,3981,18490,,8014,,0,0,0,,,0,0,0,0,0
1286,هِرٌّ,cat,known,study,wiktionary,True,788,70489,70489,788,,1428,7601,380,2,0,0,0,15,1,0,1,0,1
1287,مَارِهُوانَا,marijuana,,,wiktionary,False,,10322233,10322233,10322233,,,,,0,0,0,,,0,0,0,0,0
1288,شَرَمَ,"to tear, to rip",,,wiktionary,False,4737,7150,7150,4737,,,20716,,0,0,0,,,0,0,0,0,0
1289,مَتُنَ,to be firm,suspended,study,wiktionary,False,1829,4654,4654,1829,12024,887,3085,,6,0,0,1,5,0,0,0,0,0
1290,لَطُفَ,to be kind and friendly,known,book,book,True,1241,41892,41892,1241,43972,425,1836,1295,19,0,2,0,9,0,0,0,0,0
1292,تَوَرَّمَ,to swell,,,wiktionary,False,,15505,15505,15505,66110,,,,0,0,1,,,0,0,0,0,0
1293,קום,people (Judeo-Arabic),encountered,book,wiktionary,False,,,,,,,,,0,0,1,0,0,0,0,0,0,0
1294,قَابَ,"to dig (a hole, etc.)",known,textbook_scan,wiktionary,True,679,35624,35624,679,20501,1608,831,907,1,0,0,0,11,0,0,0,0,0
1295,عِطْرٌ,"perfume, scent",known,textbook_scan,wiktionary,True,1878,3855,3855,1878,15364,1046,4809,,4,0,3,0,14,0,0,0,0,0
1296,تَلَفَّظَ,"to articulate, to enunciate",known,study,wiktionary,True,2101,46927,46927,2101,76670,1483,10857,,1,0,0,0,14,0,0,0,0,0
1297,مُتَرَادِفٌ,synonymous,,,wiktionary,False,,460482,460482,460482,,,,,0,0,0,,,0,0,0,0,0
1298,مُشَابِهٌ,"similar, resembling",,,wiktionary,False,3306,21117,21117,3306,,,4857,,0,0,1,,,0,0,0,0,0
1299,مَأْمُورٌ,"officer, bailiff",known,study,wiktionary,True,2037,21607,21607,2037,55833,1630,5644,,1,0,0,0,25,1,0,0,1,0
1300,نُقُودٌ,"cash, ready money",known,book,book,True,2511,32099,32099,2511,14872,896,,,9,3,15,0,23,0,0,0,0,0
1302,بُخَارٌ,"vapor, fume",,,wiktionary,False,3732,29439,29439,3732,19541,,8843,,0,0,2,,,0,0,0,0,0
1303,فَجْأَةٌ,"suddenness, surprise",known,textbook_scan,wiktionary,True,1666,6570,6570,1666,,196,1564,,41,2,54,0,36,0,0,0,0,0
1304,تِنِّينٌ,dragon,known,study,wiktionary,True,1595,71356,71356,1595,25166,1007,18286,1150,4,0,0,0,12,0,0,0,0,0
1305,نَبِيٌّ,prophet,known,textbook_scan,wiktionary,True,379,7232,7232,379,617,1091,2146,122,4,0,0,0,21,0,0,0,0,0
1307,قِطْعَةٌ,"piece, fragment, chunk",known,textbook_scan,book,True,271,3383,3383,271,17521,205,738,301,39,1,20,0,37,0,0,0,0,0
1308,جُزْءٌ,"component, constituent",known,textbook_scan,book,True,438,1334,1334,438,1336,391,739,870,20,0,5,0,13,0,0,0,0,0
1309,عَزِيزٌ,"powerful, mighty",known,textbook_scan,wiktionary,True,129,5224,5224,129,1021,89,1049,84,66,0,13,0,11,0,0,0,0,0
1310,اِسْتَعْرَضَ,"to review, inspect",,,wiktionary,False,2956,13280,13280,2956,,,3707,,0,0,0,,,0,0,0,0,0
1311,كَرَاهِيَةٌ,"hatred, loathing",known,study,wiktionary,True,1963,22714,22714,1963,9442,1376,5298,,2,0,0,0,11,3,2,0,3,0
1312,كَرِهَ,"to hate, dislike",known,textbook_scan,wiktionary,True,418,14490,14490,418,12123,233,2092,273,34,0,1,0,12,0,0,0,0,0
1313,سُجُقٌ,sausage,,,wiktionary,False,,134546,134546,134546,81380,,,,0,0,0,,,0,0,0,0,0
1314,بَعْلٌ,husband,,,wiktionary,False,1894,68656,68656,1894,,,9461,681,0,0,0,,,0,0,0,0,0
1315,حَرَثَ,to plow,learning,textbook_scan,wiktionary,True,677,77551,77551,677,38998,924,2236,444,5,0,0,2,6,0,0,0,0,0
1316,ثَوْرٌ,"bull, ox",known,textbook_scan,wiktionary,True,1732,31393,31393,1732,13088,373,5330,,21,0,1,0,15,1,0,0,1,1
1317,نَوْبَةٌ,"change, alteration, shift, rotation",known,leech_reintro,wiktionary,True,2044,27606,27606,2044,11212,1427,10881,,2,0,0,1,13,0,0,0,0,0
1318,حُقُوقٌ,"rights, law",known,frequency_core,wiktionary,True,,454,454,454,1149,,,,0,0,1,0,21,0,0,0,0,0
1319,بَشَرٌ,human,known,textbook_scan,wiktionary,True,338,7745,7745,338,2463,614,1446,108,12,1,14,0,16,1,1,0,1,0
1320,سِتُّونَ,sixty,known,textbook_scan,wiktionary,True,2994,25923,25923,2994,64666,,2516,,0,0,4,0,10,0,0,0,0,0
1321,اِحْتِرَامٌ,respect,known,textbook_scan,wiktionary,True,1751,3242,3242,1751,7850,1103,913,,3,0,1,0,17,0,0,0,0,0
